Company,Folder,File Name,Transcript
bsales,callout_type,1341.ulaw,Fill shift.
bsales,callout_type,1689.ulaw,Normal ETA.
bsales,company,1201.ulaw,ARGOS Power.
bsales,company,1265.ulaw,Press any key to continue.
bsales,job_classification,3000.ulaw,Arc welder.
bsales,job_classification,3001.ulaw,Distribution crew leader.
bsales,job_classification,3002.ulaw,Distribution mechanic.
bsales,job_classification,3003.ulaw,Distribution technician.
bsales,job_classification,3004.ulaw,Weak survey specialist.
bsales,job_classification,3005.ulaw,Operations employee.
bsales,job_classification,3006.ulaw,System operations employee.
bsales,job_classification,3007.ulaw,Watch and protect locator.
bsales,job_classification,3008.ulaw,Senior line worker.
bsales,job_classification,3009.ulaw,Lineman.
bsales,job_classification,3010.ulaw,Lineman apprentice.
bsales,job_classification,3011.ulaw,Groundman.
bsales,job_classification,3012.ulaw,Electric serviceman.
bsales,job_classification,3013.ulaw,Crew leader.
bsales,job_classification,3014.ulaw,Foreman.
bsales,job_classification,3015.ulaw,Underground lineman trainee.
caaw,callout_type,1001.ulaw,Normal.
caaw,callout_type,1007.ulaw,Call until notify.
caaw,callout_type,1014.ulaw,Travel.
caaw,callout_type,1016.ulaw,Fill shift.
caaw,callout_type,1025.ulaw,Notification.
caaw,callout_type,1110.ulaw,Planned overtime.
caaw,callout_type,1210.ulaw,Emergency.
caaw,callout_type,1212.ulaw,Emergency.
caaw,company,1201.ulaw,California American Water.
caaw,company,1265.ulaw,Press any key to continue.
caec,callout_type,1001.ulaw,Normal.
caec,callout_type,1007.ulaw,Call until notify.
caec,callout_type,1009.ulaw,All hands on deck.
caec,callout_type,1014.ulaw,Travel.
caec,callout_type,1016.ulaw,Fill shift.
caec,callout_type,1025.ulaw,Notification.
caec,callout_type,1110.ulaw,Planned overtime.
caec,callout_type,1210.ulaw,Emergency.
caec,callout_type,1212.ulaw,Emergency.
caec,callout_type,1366.ulaw,CTT.
caec,callout_type,1551.ulaw,Storm duty out of town.
caec,company,1201.ulaw,CAEC.
caec,company,1265.ulaw,Press any key to continue.
ccpud,callout_type,1001.ulaw,Normal.
ccpud,callout_type,1007.ulaw,All hand.
ccpud,callout_type,1009.ulaw,All hand.
ccpud,callout_type,1014.ulaw,Travel.
ccpud,callout_type,1016.ulaw,Fill shift.
ccpud,callout_type,1025.ulaw,Notification.
ccpud,callout_type,1040.ulaw,Notification.
ccpud,callout_type,1110.ulaw,Planned overtime.
ccpud,callout_type,1210.ulaw,Emergency.
ccpud,callout_type,1212.ulaw,Emergency.
ccpud,callout_type,1851.ulaw,Fire.
ccpud,company,1201.ulaw,"Towlitz County, PUD."
ccpud,company,1202.ulaw,"Tawetz, p u d."
ccpud,company,1265.ulaw,Press any key to continue.
ccpud,job_classification,1023.ulaw,Fire.
ccpud,job_classification,1026.ulaw,Outage.
ccpud,job_classification,1034.ulaw,Underground work.
ccpud,job_classification,1286.ulaw,Meter work.
ccpud,job_classification,1492.ulaw,Overhead work.
ccpud,job_classification,2201.ulaw,Substation work.
ccpud,job_classification,3543.ulaw,Emergency.
cdpu,callout_type,1001.ulaw,Normal.
cdpu,callout_type,1007.ulaw,Call until notify.
cdpu,callout_type,1008.ulaw,Emergency.
cdpu,callout_type,1009.ulaw,All hand.
cdpu,callout_type,1014.ulaw,Travel.
cdpu,callout_type,1016.ulaw,Fill shift.
cdpu,callout_type,1025.ulaw,Notification.
cdpu,callout_type,1110.ulaw,Planned overtime.
cdpu,callout_type,1153.ulaw,Overtime opportunity.
cdpu,callout_type,1210.ulaw,Emergency.
cdpu,callout_type,1212.ulaw,Emergency.
cdpu,callout_type,1389.ulaw,Mandatory.
cdpu,company,1201.ulaw,Columbus Public Utilities.
cdpu,company,1265.ulaw,Press any key to continue.
cea,callout_type,1001.ulaw,Normal.
cea,callout_type,1002.ulaw,Fill shift.
cea,callout_type,1007.ulaw,Call until notify.
cea,callout_type,1014.ulaw,Travel.
cea,callout_type,1016.ulaw,Fill shift.
cea,callout_type,1025.ulaw,Notification.
cea,callout_type,1110.ulaw,Planned overtime.
cea,callout_type,1210.ulaw,Emergency.
cea,callout_type,1212.ulaw,Emergency.
cea,callout_type,1675.ulaw,Normal line operations.
cea,callout_type,1676.ulaw,Normal facilities.
cea,callout_type,1677.ulaw,Travel out of town.
cea,callout_type,1723.ulaw,Short call.
cea,callout_type,1726.ulaw,Fill night shift.
cea,callout_type,1727.ulaw,Fill day shift.
cea,company,1201.ulaw,Cheugach Electric Association.
cea,company,1265.ulaw,Press any key to continue.
cenhud,callout_type,1001.ulaw,Normal.
cenhud,callout_type,1004.ulaw,Out of town.
cenhud,callout_type,1007.ulaw,Call until notify.
cenhud,callout_type,1008.ulaw,Emergency.
cenhud,callout_type,1009.ulaw,All hands on deck.
cenhud,callout_type,1011.ulaw,Fill shift.
cenhud,callout_type,1012.ulaw,Response.
cenhud,callout_type,1014.ulaw,Travel.
cenhud,callout_type,1015.ulaw,Prearranged.
cenhud,callout_type,1019.ulaw,Out of town.
cenhud,callout_type,1020.ulaw,Mutual aid.
cenhud,callout_type,1021.ulaw,Rearranged overtime assignment.
cenhud,callout_type,1022.ulaw,Travel.
cenhud,callout_type,1023.ulaw,Fill shift.
cenhud,callout_type,1024.ulaw,Plant.
cenhud,callout_type,1025.ulaw,Notification.
cenhud,callout_type,1032.ulaw,No removal.
cenhud,callout_type,1033.ulaw,Gas odor.
cenhud,callout_type,1088.ulaw,Normal.
cenhud,callout_type,1089.ulaw,Gas odor.
cenhud,callout_type,1404.ulaw,Carbon monoxide.
cenhud,company,1201.ulaw,Central Hudson.
cenhud,company,1265.ulaw,Press any key to continue.
cgemc,callout_type,1001.ulaw,Normal.
cgemc,callout_type,1005.ulaw,Volunteered.
cgemc,callout_type,1007.ulaw,Call until notify.
cgemc,callout_type,1009.ulaw,All hands on deck.
cgemc,callout_type,1014.ulaw,Travel.
cgemc,callout_type,1016.ulaw,Fill shift.
cgemc,callout_type,1025.ulaw,Notification.
cgemc,callout_type,1041.ulaw,On call.
cgemc,callout_type,1110.ulaw,Planned overtime.
cgemc,callout_type,1210.ulaw,Emergency.
cgemc,callout_type,1212.ulaw,Emergency.
cgemc,callout_type,1366.ulaw,Closest to the trouble.
cgemc,callout_type,1529.ulaw,Assistance needed.
cgemc,company,1201.ulaw,CGEMC.
cgemc,company,1265.ulaw,Press any key to continue.
chelan,callout_type,1001.ulaw,Normal.
chelan,callout_type,1007.ulaw,Call until notify.
chelan,callout_type,1009.ulaw,All hands on deck.
chelan,callout_type,1014.ulaw,Travel.
chelan,callout_type,1016.ulaw,Fill shift.
chelan,callout_type,1025.ulaw,Notification.
chelan,callout_type,1110.ulaw,Planned overtime.
chelan,callout_type,1210.ulaw,Emergency.
chelan,callout_type,1212.ulaw,Emergency.
chelan,callout_type,1478.ulaw,Call out.
chelan,callout_type,1479.ulaw,Call out with email.
chelan,callout_type,1480.ulaw,EAP.
chelan,callout_type,1483.ulaw,"Emergency action plan notification,"
chelan,callout_type,1484.ulaw,Test emergency action plan notification.
chelan,company,1201.ulaw,Chelan PUD.
chelan,company,1202.ulaw,Chelan County PUD.
chelan,company,1265.ulaw,Press any key to continue.
chelan,job_classification,3000.ulaw,On call flagger.
cleco,callout_type,1001.ulaw,Normal.
cleco,callout_type,1007.ulaw,Call until notify.
cleco,callout_type,1014.ulaw,Travel.
cleco,callout_type,1016.ulaw,Fill shift.
cleco,callout_type,1025.ulaw,Notification.
cleco,callout_type,1110.ulaw,Planned overtime.
cleco,callout_type,1210.ulaw,Emergency.
cleco,callout_type,1212.ulaw,Emergency.
cleco,company,1201.ulaw,Clico Corporation.
cleco,company,1265.ulaw,Press any key to continue.
cms,callout_type,1001.ulaw,Normal.
cms,callout_type,1004.ulaw,Out of town.
cms,callout_type,1007.ulaw,Call until notify.
cms,callout_type,1008.ulaw,Emergency.
cms,callout_type,1009.ulaw,All hands on deck.
cms,callout_type,1011.ulaw,Fill shift.
cms,callout_type,1012.ulaw,Response.
cms,callout_type,1014.ulaw,Travel.
cms,callout_type,1015.ulaw,Prearranged.
cms,callout_type,1019.ulaw,Out of town.
cms,callout_type,1020.ulaw,Mutual aid.
cms,callout_type,1021.ulaw,Rearranged overtime assignment.
cms,callout_type,1022.ulaw,Travel.
cms,callout_type,1023.ulaw,Fill shift.
cms,callout_type,1024.ulaw,Plant.
cms,callout_type,1025.ulaw,Notification.
cms,callout_type,1026.ulaw,Storm.
cms,callout_type,1038.ulaw,All call.
cms,callout_type,1039.ulaw,Emergency response condition.
cms,callout_type,1041.ulaw,On call.
cms,callout_type,1044.ulaw,16 16 credit.
cms,callout_type,1045.ulaw,Out of headquarters.
cms,callout_type,1072.ulaw,Notification.
cms,callout_type,1086.ulaw,Miscellaneous.
cms,callout_type,1237.ulaw,Wire down.
cms,callout_type,1238.ulaw,Wire down call all.
cms,callout_type,1239.ulaw,Gas distribution.
cms,callout_type,1240.ulaw,Gas service.
cms,callout_type,1241.ulaw,"Gas, t and s."
cms,callout_type,1242.ulaw,Gas on call.
cms,callout_type,1270.ulaw,Catholic.
cms,callout_type,1369.ulaw,No credit storm.
cms,callout_type,1470.ulaw,Facilities.
cms,callout_type,1679.ulaw,"Gas construction,"
cms,company,1201.ulaw,Consumers Energy.
cms,company,1265.ulaw,Press any key to continue.
cms,job_classification,1001.ulaw,Line worker in charge.
cms,job_classification,1003.ulaw,Electric service worker.
cms,job_classification,1211.ulaw,Gas lines worker.
cms,job_classification,1265.ulaw,See and I work.
cms,job_classification,3038.ulaw,Welder.
cnp,callout_type,1008.ulaw,Emergency.
cnp,callout_type,1009.ulaw,All hands on deck.
cnp,callout_type,1025.ulaw,Notification.
cnp,callout_type,1043.ulaw,Mutual assistance.
cnp,callout_type,1151.ulaw,Service restoration.
cnp,callout_type,1156.ulaw,Delayed response.
cnp,callout_type,1396.ulaw,Return to work.
cnp,callout_type,1398.ulaw,Nonemergency.
cnp,callout_type,1832.ulaw,Duty.
cnp,callout_type,1833.ulaw,Non duty.
cnp,callout_type,1834.ulaw,Call out.
cnp,company,1201.ulaw,CenterPoint Energy.
cnp,company,1265.ulaw,Press any key to continue.
cnrail,callout_type,1001.ulaw,Normal.
cnrail,callout_type,1007.ulaw,Call until notify.
cnrail,callout_type,1008.ulaw,Emergency.
cnrail,callout_type,1014.ulaw,Travel.
cnrail,callout_type,1016.ulaw,Fill shift.
cnrail,callout_type,1025.ulaw,Notification.
cnrail,callout_type,1110.ulaw,Planned overtime.
cnrail,callout_type,1210.ulaw,Emergency.
cnrail,callout_type,1212.ulaw,Emergency.
cnrail,callout_type,1546.ulaw,Work available.
cnrail,callout_type,1547.ulaw,Forced.
cnrail,company,1201.ulaw,CN Railroad.
cnrail,company,1265.ulaw,Press any key to continue.
cnrail,job_classification,1000.ulaw,General foreman.
cnrail,job_classification,1001.ulaw,Combo foreman.
cnrail,job_classification,1002.ulaw,Relief foreman.
cnrail,job_classification,1003.ulaw,"Control operator,"
cnrail,job_classification,1004.ulaw,"Janitor,"
cnrail,job_classification,1005.ulaw,Lead mechanic.
cnrail,job_classification,1006.ulaw,Mechanic.
cnrail,job_classification,1007.ulaw,Relief mechanic.
cnrail,job_classification,1008.ulaw,Mechanic trainee.
cnrail,job_classification,1009.ulaw,Forman Carpenter Structures.
cnrail,job_classification,1010.ulaw,Carpenter structures.
cnrail,job_classification,1011.ulaw,Lead electrician.
cnrail,job_classification,1012.ulaw,Electrician.
cnrail,job_classification,1013.ulaw,"Electric helper,"
cnrail,job_classification,1014.ulaw,Combo foreman trainee.
cnrail,job_classification,1015.ulaw,Mechanic helper.
cnrail,job_classification,1016.ulaw,Control operator trainee.
cnrail,job_classification,1017.ulaw,Administrative.
cnrail,job_classification,3000.ulaw,Arccos user.
cnrail,job_classification,3001.ulaw,General foreman.
cnrail,job_classification,3002.ulaw,"Combo foreman,"
cnrail,job_classification,3003.ulaw,Relief foreman.
cnrail,job_classification,3004.ulaw,Control operator.
cnrail,job_classification,3005.ulaw,"Janitor,"
cnrail,job_classification,3006.ulaw,Lead mechanic.
cnrail,job_classification,3007.ulaw,"Mechanic, relief mechanic,"
cnrail,job_classification,3008.ulaw,Mechanic trainee.
cnrail,job_classification,3009.ulaw,Foreman Carpenter Structures.
cnrail,job_classification,3010.ulaw,"Carpenter structures,"
cnrail,job_classification,3011.ulaw,Lead electrician.
cnrail,job_classification,3012.ulaw,Electrician.
cnrail,job_classification,3013.ulaw,Electric helper.
cnrail,job_classification,3014.ulaw,Combo foreman trainee.
cnrail,job_classification,3015.ulaw,Mechanic helper.
cnrail,job_classification,3016.ulaw,"Control operator trainee,"
cnrail,job_classification,3017.ulaw,Administrative.
cnrail,job_classification,3018.ulaw,Mechanic.
cobb,callout_type,1001.ulaw,Normal.
cobb,callout_type,1007.ulaw,Call until notify.
cobb,callout_type,1014.ulaw,Travel.
cobb,callout_type,1016.ulaw,Fill shift.
cobb,callout_type,1020.ulaw,Mutual aid.
cobb,callout_type,1025.ulaw,Notification.
cobb,callout_type,1040.ulaw,Notification.
cobb,callout_type,1356.ulaw,After hours.
cobb,company,1201.ulaw,Cobb EMC.
cobb,company,1265.ulaw,Press any key to continue.
colfl,callout_type,1001.ulaw,Normal.
colfl,callout_type,1002.ulaw,Fill shift.
colfl,callout_type,1007.ulaw,Call until notify.
colfl,callout_type,1008.ulaw,Emergency.
colfl,callout_type,1009.ulaw,All hands on deck.
colfl,callout_type,1010.ulaw,Standby.
colfl,callout_type,1025.ulaw,Notification.
colfl,callout_type,1354.ulaw,Standard.
colfl,company,1000.ulaw,This is the city of Lincoln.
colfl,company,1060.ulaw,"No changes may be made through the City of Lakeland's automated voice response system. If changes need to be made, please contact the system operator."
colfl,company,1142.ulaw,You've reached the City of Lakeland's automated voice response system.
colfl,company,1201.ulaw,City of Lakeland.
colfl,company,1265.ulaw,Press any key to continue.
colfl,job_classification,1000.ulaw,Line crew foreman.
colfl,job_classification,1001.ulaw,Lyman four.
colfl,job_classification,1002.ulaw,Lineman.
colfl,job_classification,1003.ulaw,Lineman apprentice.
colfl,job_classification,1004.ulaw,Lineman helper.
colfl,job_classification,1005.ulaw,Service truck alignment.
colfl,job_classification,1006.ulaw,Special equipment operator.
colfl,job_classification,1007.ulaw,Locator.
colfl,job_classification,1008.ulaw,Apparatus.
colfl,job_classification,1009.ulaw,"Traffic, energy delivery."
colfl,job_classification,1010.ulaw,Substation electrician.
colfl,job_classification,1011.ulaw,Substation apprentice.
colfl,job_classification,1012.ulaw,Line clearance coordinator.
colfl,job_classification,1013.ulaw,Warehouse.
colfl,job_classification,1014.ulaw,Staff.
colfl,job_classification,1015.ulaw,Substation foreman.
colfl,job_classification,1016.ulaw,Relay shop.
colfl,job_classification,1017.ulaw,T and D supervisor.
colfl,job_classification,1018.ulaw,Cruise.
colfl,job_classification,1019.ulaw,Safety.
colfl,job_classification,1020.ulaw,Communications.
colfl,job_classification,1021.ulaw,Phone team supervisor.
colfl,job_classification,1022.ulaw,Phone team.
colfl,job_classification,1023.ulaw,Cut on person.
colfl,job_classification,1024.ulaw,Smart system.
colfl,job_classification,1025.ulaw,EMS technician.
colfl,job_classification,1026.ulaw,Power quality technician.
colfl,job_classification,1027.ulaw,Electric system operator.
colfl,job_classification,1028.ulaw,Meter shop.
colfl,job_classification,1029.ulaw,Building maintenance.
colfl,job_classification,1030.ulaw,Risk management.
colfl,job_classification,1031.ulaw,Operations engineer.
colfl,job_classification,1032.ulaw,Fire protection team.
colfl,job_classification,1033.ulaw,Relation.
colfl,job_classification,1035.ulaw,Building maintenance supervisor.
colfl,job_classification,1036.ulaw,Helper.
colfl,job_classification,1038.ulaw,Operator.
colfl,job_classification,1039.ulaw,Foreman.
colfl,job_classification,1044.ulaw,Climber.
colfl,job_classification,1045.ulaw,Trimmer.
colfl,job_classification,1046.ulaw,Team a.
colfl,job_classification,1047.ulaw,Team b.
colfl,job_classification,1048.ulaw,Team c.
colfl,job_classification,1049.ulaw,Team d.
colfl,job_classification,1050.ulaw,Team e.
colfl,job_classification,1051.ulaw,Team f.
colfl,job_classification,1052.ulaw,Team g.
colfl,job_classification,1053.ulaw,Vac truck operator.
colfl,job_classification,1054.ulaw,Backhoe operator.
colfl,job_classification,1055.ulaw,TV technician.
colfl,job_classification,1056.ulaw,Class a CDL.
colfl,job_classification,1057.ulaw,Pump station technician.
colfl,job_classification,1058.ulaw,Line maintenance technician.
colfl,job_classification,1059.ulaw,Pump station supervisor.
colfl,job_classification,1060.ulaw,Line maintenance supervisor.
colfl,job_classification,1061.ulaw,Warehouse clerk.
colfl,job_classification,1062.ulaw,Sampling technician.
colfl,job_classification,1063.ulaw,Laborer.
colfl,job_classification,1064.ulaw,Pool generators.
colfl,job_classification,1065.ulaw,Full pumps.
colfl,job_classification,1066.ulaw,Assist.
colfl,job_classification,1081.ulaw,Foreman operator.
colfl,job_classification,1164.ulaw,Extra traffic. Energy delivery.
colfl,job_classification,1165.ulaw,"Traffic, water."
colfl,job_classification,1166.ulaw,Extra traffic. Water.
colfl,job_classification,1167.ulaw,Phone team one. Energy delivery.
colfl,job_classification,1168.ulaw,Phone team two. Energy delivery.
colfl,job_classification,1169.ulaw,Phone team three. Energy delivery.
colfl,job_classification,1170.ulaw,"Phone team, four. Energy delivery."
colfl,job_classification,1171.ulaw,"Phone team, five. Energy delivery."
colfl,job_classification,1172.ulaw,"Phone team, six. Energy delivery."
colfl,job_classification,1173.ulaw,Phone team. Seven. Energy delivery.
colfl,job_classification,1174.ulaw,"Backup phone team, energy delivery."
colfl,job_classification,1197.ulaw,"Plant helper,"
colfl,job_classification,500.ulaw,Arccos user.
colfl,job_classification,5001.ulaw,Primary standby crew.
colfl,job_classification,5002.ulaw,Backup standby crew a.
